document_id,customer_id,doc_type,created_at,title,language,format,content
D001147,C0206,underwriting_memo,2024-02-11T21:52:05,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Bright Enterprises
Loan product: Real Estate Loan
Requested amount: 318,290 CAD
Reported annual revenue: 359,723 CAD
Internal risk rating: 7 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 2

## Leverage and capacity

- Requested amount is moderate relative to reported revenue.
- Overall risk profile is elevated and may require additional conditions or collateral.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D001148,C0206,compliance_summary,2024-12-29T21:52:05,Compliance Summary,en,markdown,"# Compliance Summary

Business: Bright Enterprises
Region: Atlantic
Relationship length: 4.2 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions do not indicate elevated AML concerns. Commercial discussions are focused on growth and product fit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D001149,C0207,financial_statement,2024-11-27T21:54:18,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Pioneer Builders
Industry: Tech Startup
Reported annual revenue: 5,772,037 CAD

## Income Statement (simplified)

- Revenue: 5,772,037 CAD
- Cost of goods sold: 3,482,051 CAD
- Payroll: 1,603,037 CAD
- Rent and occupancy: 194,013 CAD
- Other operating expenses: 701,405 CAD

**EBITDA (approximate): -208,469 CAD**

## Notes

- Loan request under review: 389,396 CAD
- Figures are rounded and based on management provided statements.
"
D001150,C0207,tax_return,2024-07-09T21:54:18,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Pioneer Builders
Region: Atlantic
Tax year: 2024

## Income

- Gross business income: 5,772,037 CAD

## Deductions and expenses

- Deductible expenses: 4,549,627 CAD
- Taxable income: 1,222,410 CAD

## Tax computation

- Applied tax rate: 23%
- Tax due: 281,154 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D001151,C0207,bank_statement,2024-06-23T21:54:18,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Pioneer Builders
Region: Atlantic

## Cash inflows

- Sales deposits: 618,150 CAD

## Cash outflows

- Payroll: 149,384 CAD
- Rent and occupancy: 61,856 CAD
- Operating expenses and suppliers: 78,808 CAD
- Loan payment: 1,716 CAD

## Month end summary

- Net cash flow (approximate): 326,386 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D001152,C0207,bank_statement,2024-11-15T21:54:18,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: Pioneer Builders
Region: Atlantic

## Cash inflows

- Sales deposits: 471,713 CAD

## Cash outflows

- Payroll: 111,552 CAD
- Rent and occupancy: 33,323 CAD
- Operating expenses and suppliers: 79,165 CAD
- Loan payment: 1,716 CAD

## Month end summary

- Net cash flow (approximate): 245,957 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D001153,C0207,underwriting_memo,2025-01-18T21:54:18,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Pioneer Builders
Loan product: Government-Backed Loan
Requested amount: 389,396 CAD
Reported annual revenue: 5,772,037 CAD
Internal risk rating: 10 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 4

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Overall risk profile is elevated and may require additional conditions or collateral.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D001154,C0207,compliance_summary,2024-04-09T21:54:18,Compliance Summary,en,markdown,"# Compliance Summary

Business: Pioneer Builders
Region: Atlantic
Relationship length: 0.7 years

## KYC and AML status

- This is a relatively new relationship, so full KYC has been requested before disbursement.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions do not indicate elevated AML concerns. Commercial discussions are focused on growth and product fit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D001155,C0208,financial_statement,2025-04-21T21:56:09,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Silver Consulting
Industry: Healthcare
Reported annual revenue: 6,957,158 CAD

## Income Statement (simplified)

- Revenue: 6,957,158 CAD
- Cost of goods sold: 4,053,337 CAD
- Payroll: 2,178,750 CAD
- Rent and occupancy: 229,327 CAD
- Other operating expenses: 1,055,491 CAD

**EBITDA (approximate): -559,747 CAD**

## Notes

- Loan request under review: 312,733 CAD
- Figures are rounded and based on management provided statements.
"
D001156,C0208,tax_return,2025-01-14T21:56:09,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Silver Consulting
Region: British Columbia
Tax year: 2024

## Income

- Gross business income: 6,957,158 CAD

## Deductions and expenses

- Deductible expenses: 5,090,716 CAD
- Taxable income: 1,866,442 CAD

## Tax computation

- Applied tax rate: 18%
- Tax due: 335,959 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D001157,C0208,bank_statement,2024-02-09T21:56:09,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Silver Consulting
Region: British Columbia

## Cash inflows

- Sales deposits: 664,949 CAD

## Cash outflows

- Payroll: 194,881 CAD
- Rent and occupancy: 75,988 CAD
- Operating expenses and suppliers: 141,772 CAD
- Loan payment: 1,889 CAD

## Month end summary

- Net cash flow (approximate): 250,419 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D001158,C0208,bank_statement,2024-05-25T21:56:09,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: Silver Consulting
Region: British Columbia

## Cash inflows

- Sales deposits: 408,269 CAD

## Cash outflows

- Payroll: 100,655 CAD
- Rent and occupancy: 36,325 CAD
- Operating expenses and suppliers: 81,415 CAD
- Loan payment: 1,889 CAD

## Month end summary

- Net cash flow (approximate): 187,985 CAD
- Overdraft events this month: Yes

These figures are a synthetic summary and do not include every transaction.
"
D001159,C0208,underwriting_memo,2024-12-15T21:56:09,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Silver Consulting
Loan product: Government-Backed Loan
Requested amount: 312,733 CAD
Reported annual revenue: 6,957,158 CAD
Internal risk rating: 3 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 0

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Risk profile is currently assessed as low.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D001160,C0208,compliance_summary,2024-03-14T21:56:09,Compliance Summary,en,markdown,"# Compliance Summary

Business: Silver Consulting
Region: British Columbia
Relationship length: 6.8 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions do not indicate elevated AML concerns. Commercial discussions are focused on growth and product fit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D001161,C0209,financial_statement,2023-10-18T21:57:44,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Pioneer Foods
Industry: E-commerce
Reported annual revenue: 478,397 CAD

## Income Statement (simplified)

- Revenue: 478,397 CAD
- Cost of goods sold: 283,385 CAD
- Payroll: 74,821 CAD
- Rent and occupancy: 35,482 CAD
- Other operating expenses: 28,533 CAD

**EBITDA (approximate): 56,176 CAD**

## Notes

- Loan request under review: 61,329 CAD
- Figures are rounded and based on management provided statements.
"
D001162,C0209,tax_return,2024-05-16T21:57:44,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Pioneer Foods
Region: British Columbia
Tax year: 2024

## Income

- Gross business income: 478,397 CAD

## Deductions and expenses

- Deductible expenses: 288,808 CAD
- Taxable income: 189,589 CAD

## Tax computation

- Applied tax rate: 21%
- Tax due: 39,813 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D001163,C0209,bank_statement,2025-04-16T21:57:44,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Pioneer Foods
Region: British Columbia

## Cash inflows

- Sales deposits: 43,787 CAD

## Cash outflows

- Payroll: 11,553 CAD
- Rent and occupancy: 4,898 CAD
- Operating expenses and suppliers: 5,911 CAD
- Loan payment: 528 CAD

## Month end summary

- Net cash flow (approximate): 20,897 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D001164,C0209,bank_statement,2024-01-30T21:57:44,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: Pioneer Foods
Region: British Columbia

## Cash inflows

- Sales deposits: 29,106 CAD

## Cash outflows

- Payroll: 6,476 CAD
- Rent and occupancy: 2,846 CAD
- Operating expenses and suppliers: 5,063 CAD
- Loan payment: 528 CAD

## Month end summary

- Net cash flow (approximate): 14,193 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D001165,C0209,underwriting_memo,2024-01-27T21:57:44,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Pioneer Foods
Loan product: Real Estate Loan
Requested amount: 61,329 CAD
Reported annual revenue: 478,397 CAD
Internal risk rating: 10 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 0

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Overall risk profile is elevated and may require additional conditions or collateral.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
