customer_id,business_name,segment,industry,annual_revenue,number_of_employees,loan_amount,loan_product,credit_score_bucket,risk_rating,relationship_length_years,region,is_collateralized,interest_rate,delinquency_count_12m,loan_outcome,churn_label,customer_persona
C0939,Blue Retail,microbusiness,Healthcare,352833,8,340451,Term Loan,low,8,8.7,Ontario,False,10.28,0,approved,1,formal_cfo
C0940,North Retail,microbusiness,Tech Startup,310938,2,132321,Real Estate Loan,high,6,5.3,Territories,True,11.11,3,pending,1,impatient_owner
C0941,Green Retail,SME,Retail,1131781,236,43312,Equipment Loan,high,8,2.0,Alberta,False,11.02,2,pending,0,busy_founder
C0942,Prime Solutions,SME,Professional Services,7116024,246,51919,Term Loan,medium,5,6.4,Quebec,False,5.39,0,approved,0,busy_founder
C0943,Bright Studios,microbusiness,Healthcare,160127,10,69057,Term Loan,high,10,8.7,Territories,True,10.91,3,renewed,1,formal_cfo
C0944,Green Logistics,microbusiness,Retail,52575,10,237885,Real Estate Loan,low,10,8.3,Alberta,True,8.37,0,approved,0,impatient_owner
C0945,Bright Logistics,microbusiness,Tech Startup,396125,3,48051,Term Loan,high,2,4.7,Prairies,True,6.56,0,refinanced_elsewhere,0,impatient_owner
C0946,Summit Enterprises,SME,E-commerce,4672054,60,346617,Line of Credit,low,10,4.4,Territories,True,6.54,0,approved,0,busy_founder
C0947,North Consulting,microbusiness,Construction,199133,1,312755,Real Estate Loan,high,3,1.1,Quebec,False,10.38,0,approved,0,thoughtful_manager
C0948,Green Solutions,microbusiness,Healthcare,490216,2,363490,Term Loan,high,4,7.2,Ontario,False,8.05,0,closed_paid_off,0,impatient_owner
C0949,Blue Logistics,microbusiness,Professional Services,238227,9,191252,Government-Backed Loan,medium,5,2.0,Ontario,False,4.54,2,approved,0,formal_cfo
C0950,Pioneer Builders,SME,Retail,3217134,132,141009,Government-Backed Loan,medium,1,1.3,Prairies,True,8.46,0,renewed,0,impatient_owner
C0951,Blue Enterprises,microbusiness,Professional Services,390836,2,199511,Equipment Loan,medium,3,2.9,Territories,False,8.98,1,approved,0,formal_cfo
C0952,Green Studios,microbusiness,Healthcare,345922,8,213234,Real Estate Loan,high,5,9.6,Prairies,False,6.47,0,closed_paid_off,0,formal_cfo
C0953,Summit Builders,SME,Manufacturing,4712751,128,247637,Term Loan,low,9,8.4,Quebec,True,4.45,1,approved,0,thoughtful_manager
C0954,Urban Consulting,microbusiness,Tech Startup,97175,8,104868,Real Estate Loan,medium,9,2.8,Prairies,True,4.28,1,approved,0,impatient_owner
C0955,Silver Builders,SME,Manufacturing,7354949,125,73302,Line of Credit,low,4,5.1,Quebec,True,11.25,2,approved,0,thoughtful_manager
C0956,Prime Tech,SME,Professional Services,915909,14,316291,Real Estate Loan,low,9,7.1,Atlantic,False,8.91,0,renewed,0,formal_cfo
C0957,Summit Builders,microbusiness,Healthcare,471345,4,338223,Real Estate Loan,low,8,10.0,Quebec,False,10.21,2,declined,1,impatient_owner
C0958,Prime Studios,microbusiness,Tech Startup,189462,7,237476,Real Estate Loan,low,6,0.4,Atlantic,False,3.7,0,approved,0,thoughtful_manager
C0959,Urban Logistics,microbusiness,Retail,357004,4,305148,Government-Backed Loan,low,10,6.6,British Columbia,False,10.36,1,approved,1,impatient_owner
C0960,Prime Foods,microbusiness,Construction,69869,10,176043,Government-Backed Loan,high,7,6.1,Alberta,False,7.73,0,approved,0,thoughtful_manager
C0961,Pioneer Logistics,SME,E-commerce,7393543,242,220280,Term Loan,low,8,3.0,British Columbia,True,3.89,0,approved,1,busy_founder
C0962,Blue Builders,microbusiness,E-commerce,201574,10,318038,Term Loan,very_high,8,6.0,British Columbia,False,4.04,2,approved,0,formal_cfo
C0963,Green Retail,SME,Retail,9568929,226,109930,Term Loan,low,1,4.7,Alberta,False,8.79,1,renewed,0,impatient_owner
C0964,Silver Tech,SME,Professional Services,7956747,15,301805,Government-Backed Loan,high,5,0.9,Atlantic,False,7.57,2,closed_paid_off,0,busy_founder
C0965,Pioneer Solutions,microbusiness,Professional Services,236673,9,289035,Line of Credit,medium,8,1.3,Territories,False,6.49,3,pending,1,impatient_owner
C0966,North Services,SME,Tech Startup,3517046,225,119045,Real Estate Loan,medium,5,1.0,British Columbia,True,4.23,1,approved,0,busy_founder
C0967,Prime Retail,SME,E-commerce,7078422,158,371417,Real Estate Loan,high,1,1.6,Alberta,True,8.21,0,approved,0,thoughtful_manager
C0968,North Studios,SME,Retail,4662620,55,275593,Equipment Loan,high,9,9.0,Prairies,True,6.17,0,approved,0,thoughtful_manager
C0969,Summit Retail,microbusiness,Logistics,487825,10,217297,Real Estate Loan,medium,5,6.4,British Columbia,False,6.93,0,pending,0,formal_cfo
C0970,Atlas Consulting,microbusiness,Logistics,236421,10,147484,Real Estate Loan,medium,9,1.7,Quebec,True,7.52,0,closed_paid_off,0,formal_cfo
C0971,Urban Services,SME,Professional Services,3039041,202,296409,Real Estate Loan,high,2,4.0,Ontario,True,8.49,0,approved,0,formal_cfo
C0972,North Retail,microbusiness,Hospitality,171975,4,269094,Real Estate Loan,high,6,4.1,British Columbia,True,5.49,3,approved,0,impatient_owner
C0973,Bright Enterprises,SME,Construction,2589926,167,71045,Real Estate Loan,medium,1,1.5,Prairies,False,9.08,0,closed_paid_off,0,thoughtful_manager
C0974,Green Retail,microbusiness,Construction,444793,9,350556,Term Loan,medium,1,5.4,Alberta,False,7.19,0,approved,0,impatient_owner
C0975,Atlas Studios,microbusiness,Logistics,188950,9,241346,Government-Backed Loan,high,10,3.8,British Columbia,False,5.49,4,approved,0,thoughtful_manager
C0976,Blue Retail,microbusiness,Healthcare,214393,1,78010,Term Loan,high,10,5.9,Ontario,False,3.97,1,declined,0,thoughtful_manager
C0977,Urban Retail,microbusiness,Manufacturing,407966,1,139049,Government-Backed Loan,medium,9,0.9,Prairies,False,5.16,0,declined,1,busy_founder
C0978,Summit Services,microbusiness,Logistics,62988,10,363966,Government-Backed Loan,medium,3,0.2,Prairies,True,11.27,0,approved,0,busy_founder
C0979,Silver Retail,SME,Logistics,5984043,212,248486,Equipment Loan,low,5,4.2,Prairies,True,10.42,0,declined,1,thoughtful_manager
C0980,Silver Consulting,microbusiness,Hospitality,369087,1,242901,Line of Credit,medium,6,5.1,Territories,True,6.74,0,approved,0,busy_founder
C0981,Bright Solutions,microbusiness,Logistics,368893,6,140010,Term Loan,low,7,3.4,British Columbia,True,4.99,0,approved,0,thoughtful_manager
C0982,Blue Consulting,SME,Logistics,1629648,109,34548,Term Loan,low,5,7.7,Quebec,False,4.3,0,refinanced_elsewhere,0,thoughtful_manager
C0983,Silver Solutions,microbusiness,Manufacturing,257660,8,392751,Real Estate Loan,very_high,3,5.9,Prairies,True,4.13,0,closed_paid_off,0,impatient_owner
C0984,Atlas Foods,microbusiness,Logistics,136040,7,59919,Line of Credit,high,3,2.7,Territories,True,7.73,0,closed_paid_off,0,busy_founder
C0985,Silver Consulting,microbusiness,Tech Startup,479392,3,213197,Equipment Loan,very_high,3,3.6,Alberta,True,4.49,0,closed_paid_off,0,busy_founder
C0986,Silver Tech,microbusiness,Logistics,242637,5,361944,Real Estate Loan,medium,3,3.1,Ontario,False,10.26,0,approved,0,thoughtful_manager
C0987,Bright Retail,SME,Manufacturing,7179747,205,128150,Line of Credit,high,3,4.4,Prairies,True,3.75,2,pending,1,impatient_owner
C0988,Silver Services,microbusiness,E-commerce,85269,10,222912,Line of Credit,high,5,8.0,Atlantic,True,8.58,0,renewed,0,formal_cfo
C0989,Silver Studios,microbusiness,Healthcare,210213,1,38750,Term Loan,medium,7,2.4,Territories,True,7.54,0,approved,0,busy_founder
C0990,Green Services,SME,Construction,9421066,63,300536,Equipment Loan,high,8,4.3,Ontario,False,5.24,1,pending,0,busy_founder
C0991,Silver Retail,microbusiness,Professional Services,313370,9,366591,Equipment Loan,high,7,4.6,Alberta,False,8.04,0,pending,1,impatient_owner
C0992,North Studios,SME,Professional Services,5100997,224,255622,Line of Credit,medium,4,4.8,Territories,True,4.22,1,pending,0,busy_founder
C0993,North Services,microbusiness,Hospitality,168690,10,255683,Line of Credit,medium,4,5.6,Territories,True,4.33,4,refinanced_elsewhere,0,thoughtful_manager
C0994,Bright Foods,microbusiness,Professional Services,75887,10,312052,Line of Credit,low,2,8.7,Alberta,True,4.44,0,approved,1,thoughtful_manager
C0995,Urban Foods,SME,Manufacturing,9021536,225,351024,Government-Backed Loan,high,9,9.1,Atlantic,False,8.91,1,approved,0,formal_cfo
C0996,Green Retail,microbusiness,Construction,173329,9,171709,Equipment Loan,high,2,9.2,Atlantic,True,9.54,1,approved,0,formal_cfo
C0997,Urban Services,SME,Logistics,5808180,223,374566,Term Loan,low,4,9.8,Territories,False,11.46,0,closed_paid_off,1,busy_founder
C0998,Prime Builders,SME,Tech Startup,827913,241,381251,Term Loan,medium,7,0.8,Territories,True,4.24,0,renewed,1,impatient_owner
C0999,Pioneer Foods,SME,Retail,5934660,35,229098,Government-Backed Loan,high,10,4.5,Territories,True,8.45,0,renewed,0,formal_cfo
C1000,Bright Tech,microbusiness,Construction,330124,10,316013,Government-Backed Loan,medium,7,1.5,Alberta,False,9.78,0,pending,0,impatient_owner
